year,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
2022,all_sessions,24,322,0.5,0.5,0.0,-0.03313435477308979,0.007128654940740996,1.7299310634996974,-0.8459680414005852,0.007128654940740997,0.7960554425488522,0.5,0.5,0.5,-0.3436985157586795,0.44570962882394727,0.5542903711760527,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2022,all_sessions,168,322,0.5341614906832298,0.4658385093167702,0.0,0.19132677244279206,0.19073541733423446,4.536525561380493,-1.8404772273590178,0.19073541733423446,1.779950444114478,0.5341614906832298,0.4658385093167702,0.5341614906832298,0.756798598039766,0.4795937284723412,0.5879237401381738,UNVERIFIED_PYTHON_APPROXIMATION,usable
2022,all_sessions,336,322,0.5248447204968945,0.4751552795031056,0.0,0.2670249289272189,0.19607861390985704,5.470834969137194,-2.2500831197603297,0.19607861390985704,2.7833097252612777,0.5248447204968945,0.4751552795031056,0.5248447204968945,0.875842730667616,0.4703277084241131,0.578775905110807,UNVERIFIED_PYTHON_APPROXIMATION,usable
2022,london_only,24,53,0.4716981132075472,0.5283018867924528,0.0,0.0322748484144861,-0.15792344111858858,1.8656307505435705,-0.9351912466099285,-0.15792344111858858,0.9072886856704385,0.4716981132075472,0.5283018867924528,0.4716981132075472,0.12594370190825308,0.343820276089814,0.6034014769924354,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2022,london_only,168,53,0.5094339622641509,0.49056603773584906,0.0,0.35530804984228204,0.22281077899693455,3.0828089089870696,-1.0742608314370545,0.22281077899693455,2.0618123792726952,0.5094339622641509,0.49056603773584906,0.5094339622641509,0.8390664889598002,0.37883304253297795,0.6387597064396053,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2022,london_only,336,53,0.4528301886792453,0.5471698113207547,0.0,0.14305221543684113,-0.31000305636815245,5.063549210185162,-3.0477375213808164,-0.31000305636815245,3.5253827558420596,0.4528301886792453,0.5471698113207547,0.4528301886792453,0.2056730970818691,0.3265736816014746,0.585462573535608,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2022,london_or_newyork,24,112,0.5714285714285714,0.42857142857142855,0.0,0.17130090103086745,0.17166226916591384,1.7460989691096314,-0.67992402016123,0.17166226916591384,0.9585862198188639,0.5714285714285714,0.42857142857142855,0.5714285714285714,1.038244891055788,0.4789096905422824,0.6592099486892199,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2022,london_or_newyork,168,112,0.5357142857142857,0.4642857142857143,0.0,0.36074730408538386,0.36365778794910886,4.780133500665741,-1.637334878123751,0.36365778794910886,2.553583706025206,0.5357142857142857,0.4642857142857143,0.5357142857142857,0.7986786583378834,0.44370185823984964,0.6253579613759014,UNVERIFIED_PYTHON_APPROXIMATION,usable
2022,london_or_newyork,336,112,0.4732142857142857,0.5267857142857143,0.0,0.08607675617780927,-0.2393430438019694,5.741581076026856,-2.6905137543535362,-0.2393430438019694,3.2031586038727617,0.4732142857142857,0.5267857142857143,0.4732142857142857,0.1586585210547749,0.383176074674878,0.5650290606133086,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2023,all_sessions,24,351,0.4672364672364672,0.5299145299145299,0.002849002849002849,-0.18913613942760976,-0.03611002938366279,1.5480847339259136,-0.7788098555130165,-0.03611002938366279,0.6533184147725865,0.4672364672364672,0.5299145299145299,0.4672364672364672,-2.2889344225134955,0.41567716560284335,0.519505180548228,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2023,all_sessions,168,351,0.5356125356125356,0.46438746438746437,0.0,-0.11920475144786367,0.21068011371254677,3.549796451724029,-1.8278168679708358,0.21068011371254677,1.7765771362655314,0.5356125356125356,0.46438746438746437,0.5356125356125356,-0.6291347498220116,0.4833330746435325,0.5871208969313899,UNVERIFIED_PYTHON_APPROXIMATION,usable
2023,all_sessions,336,351,0.5413105413105413,0.4586894586894587,0.0,0.13236510182783245,0.16603233799074918,4.605334513178103,-2.0373366122940237,0.16603233799074918,2.198060164172164,0.5413105413105413,0.4586894586894587,0.5413105413105413,0.5384754095108091,0.4890146375886967,0.5927119694382134,UNVERIFIED_PYTHON_APPROXIMATION,usable
2023,london_only,24,65,0.49230769230769234,0.5076923076923077,0.0,-0.14589486791400713,-0.027161734548380344,1.4055016597829553,-0.7095277406131585,-0.027161734548380344,0.6214334398011471,0.49230769230769234,0.5076923076923077,0.49230769230769234,-0.8368841268094543,0.37463636042469284,0.6108375390779336,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2023,london_only,168,65,0.46153846153846156,0.5384615384615384,0.0,-0.18581635602049276,-0.30684618697738575,3.383393287213578,-2.561844863731659,-0.30684618697738575,2.1222298619558906,0.46153846153846156,0.5384615384615384,0.46153846153846156,-0.44278014079781775,0.34590137149936684,0.5814681260137647,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
