analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
all_sessions,24,1269,0.4862096138691883,0.5106382978723404,0.0031520882584712374,-0.09943025404418435,-0.018677213799160524,1.5036597490624586,-0.7472826086956453,-0.018677213799160524,0.6489808351986035,0.4862096138691883,0.5106382978723404,0.4862096138691883,-2.355590454006403,0.4587929032933633,0.5137095667704686,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
all_sessions,168,1264,0.5585443037974683,0.44066455696202533,0.0007911392405063291,0.11893095817250658,0.3036454874523383,3.6532297162419227,-1.5298665158838474,0.3036454874523383,1.6789170254712307,0.5585443037974683,0.44066455696202533,0.5585443037974683,1.15742130726155,0.531032792862355,0.5857010325618934,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
all_sessions,336,1261,0.5638382236320381,0.43616177636796194,0.0,0.28713776864355783,0.3980630832898397,4.391441328371025,-1.7517068173045078,0.3980630832898397,2.298436786065376,0.5638382236320381,0.43616177636796194,0.5638382236320381,2.3218853945009563,0.5363136812611138,0.5909749847663162,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
london_only,24,268,0.4664179104477612,0.5335820895522388,0.0,-0.09529185403527388,-0.088561687335692,1.3685828408675766,-0.7496250402228325,-0.088561687335692,0.6574862053400603,0.4664179104477612,0.5335820895522388,0.4664179104477612,-1.13986149507769,0.4075862638224033,0.5261987050712466,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
london_only,168,266,0.5413533834586466,0.45864661654135336,0.0,0.19004210876922698,0.3095410510477661,2.8310922323154504,-1.5508793891712898,0.3095410510477661,1.792700924722553,0.5413533834586466,0.45864661654135336,0.5413533834586466,1.0948046692440432,0.4813077322290857,0.600221579782109,UNVERIFIED_PYTHON_APPROXIMATION,usable
london_only,336,264,0.5340909090909091,0.4659090909090909,0.0,0.4607814221464532,0.2197695893597917,3.9503132958945435,-1.7160381789641093,0.2197695893597917,2.215856544500809,0.5340909090909091,0.4659090909090909,0.5340909090909091,1.8952451055216222,0.47385857013918475,0.593345329479097,UNVERIFIED_PYTHON_APPROXIMATION,usable
london_or_newyork,24,456,0.4758771929824561,0.5219298245614035,0.0021929824561403508,-0.09546156061389102,-0.05211180758647459,1.3960093964481841,-0.7189122139802773,-0.05211180758647459,0.6574862053400603,0.4758771929824561,0.5219298245614035,0.4758771929824561,-1.4602345160838985,0.4304308879431071,0.5217265506183453,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
london_or_newyork,168,454,0.5374449339207048,0.46255506607929514,0.0,-0.01716684199590768,0.20023559494922732,3.694510952573987,-1.5508793891712898,0.20023559494922732,1.4986126715059254,0.5374449339207048,0.46255506607929514,0.5374449339207048,-0.0990059688290685,0.4914579674520546,0.5828035238584771,UNVERIFIED_PYTHON_APPROXIMATION,usable
london_or_newyork,336,452,0.5243362831858407,0.4756637168141593,0.0,0.11849935313866534,0.1658290520877833,4.315816956133679,-1.907626623580854,0.1658290520877833,2.071148253797717,0.5243362831858407,0.4756637168141593,0.5243362831858407,0.583743664470524,0.4782844550268909,0.569977923834538,UNVERIFIED_PYTHON_APPROXIMATION,usable
