horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,mean_actual_return_r,median_actual_return_r,std_actual_return_r,truth_label_block,win_rate_band
24,1269,0.4862096138691883,0.5106382978723404,0.0031520882584712374,-0.09943025404418435,-0.018677213799160524,1.5036597490624586,-0.7472826086956453,-0.018677213799160524,0.6489808351986035,0.4862096138691883,0.5106382978723404,0.4862096138691883,-2.355590454006403,0.4587929032933633,0.5137095667704686,-0.5920617962185746,-0.11513507460840389,10.032858599461056,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
168,1264,0.5585443037974683,0.44066455696202533,0.0007911392405063291,0.11893095817250658,0.3036454874523383,3.6532297162419227,-1.5298665158838474,0.3036454874523383,1.6789170254712307,0.5585443037974683,0.44066455696202533,0.5585443037974683,1.15742130726155,0.531032792862355,0.5857010325618934,1.0006739666892175,2.718250643025499,23.29055836896303,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
336,1261,0.5638382236320381,0.43616177636796194,0.0,0.28713776864355783,0.3980630832898397,4.391441328371025,-1.7517068173045078,0.3980630832898397,2.298436786065376,0.5638382236320381,0.43616177636796194,0.5638382236320381,2.3218853945009563,0.5363136812611138,0.5909749847663162,2.212827984810017,2.7743402266814714,30.702584007583503,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
