analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
all_sessions,24,904,0.5,0.5,0.0,0.05590427341321083,0.0007056404263781459,1.3730972410427773,-0.5627122951395022,0.0007056404263781459,0.6710794280698722,0.5,0.5,0.5,1.2241310897983353,0.4674747206011128,0.5325252793988873,UNVERIFIED_PYTHON_APPROXIMATION,borderline
all_sessions,168,901,0.5316315205327414,0.46614872364039955,0.0022197558268590455,0.24379298179624653,0.21468086863181698,3.2871680567737718,-1.344872878507008,0.21468086863181698,1.7248531197441588,0.5316315205327414,0.46614872364039955,0.5316315205327414,2.2261872273692775,0.4989830544336346,0.5640113967498654,UNVERIFIED_PYTHON_APPROXIMATION,usable
all_sessions,336,900,0.5488888888888889,0.45111111111111113,0.0,0.29827279347257174,0.2831382712347126,4.1187531035934395,-1.8597873985167543,0.2831382712347126,2.3093621550338854,0.5488888888888889,0.45111111111111113,0.5488888888888889,2.1725467827557416,0.5162394564716077,0.58112273619578,UNVERIFIED_PYTHON_APPROXIMATION,usable
london_only,24,204,0.4950980392156863,0.5049019607843137,0.0,0.03385853093755181,-0.03624582537013345,1.5825663619002763,-0.6628800450863666,-0.03624582537013345,0.9168527242475387,0.4950980392156863,0.5049019607843137,0.4950980392156863,0.305577423111394,0.4272151878163644,0.56316209950244,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
london_only,168,204,0.5441176470588235,0.45588235294117646,0.0,0.4252775219719341,0.3140198339768759,3.4686707222319186,-1.5461981765552864,0.3140198339768759,2.1774108221980275,0.5441176470588235,0.45588235294117646,0.5441176470588235,1.7511543923525894,0.47558576683064346,0.6110186473001175,UNVERIFIED_PYTHON_APPROXIMATION,usable
london_only,336,204,0.5196078431372549,0.4803921568627451,0.0,0.07095209327332323,0.14452363978162827,4.361384495838698,-2.111522138651088,0.14452363978162827,2.3577674202828915,0.5196078431372549,0.4803921568627451,0.5196078431372549,0.23235708589792461,0.4513200858691358,0.5871707648556469,UNVERIFIED_PYTHON_APPROXIMATION,borderline
london_or_newyork,24,317,0.5141955835962145,0.48580441640378547,0.0,0.012072862727854957,0.02711423226050815,1.5954674062065968,-0.6275896508442002,0.02711423226050815,0.8570097810898881,0.5141955835962145,0.48580441640378547,0.5141955835962145,0.13472616797335238,0.459335636678049,0.5687155885994712,UNVERIFIED_PYTHON_APPROXIMATION,borderline
london_or_newyork,168,317,0.5520504731861199,0.444794952681388,0.0031545741324921135,0.3857543328872072,0.3681526775702063,3.420005817038268,-1.344872878507008,0.3681526775702063,2.133982692483927,0.5520504731861199,0.444794952681388,0.5520504731861199,2.008230687705925,0.49700917418811186,0.6058453184961287,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
london_or_newyork,336,316,0.5284810126582279,0.47151898734177217,0.0,0.14763856038438103,0.17925656155911288,4.635448275796797,-2.1240687275284893,0.17925656155911288,2.338954252367545,0.5284810126582279,0.47151898734177217,0.5284810126582279,0.5661761927279415,0.4734296015912419,0.5828482559482403,UNVERIFIED_PYTHON_APPROXIMATION,usable
