horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
24,904,0.5,0.5,0.0,0.05590427341321083,0.0007056404263781459,1.3730972410427773,-0.5627122951395022,0.0007056404263781459,0.6710794280698722,0.5,0.5,0.5,1.2241310897983353,0.4674747206011128,0.5325252793988873,UNVERIFIED_PYTHON_APPROXIMATION,borderline
168,901,0.5316315205327414,0.46614872364039955,0.0022197558268590455,0.24379298179624653,0.21468086863181698,3.2871680567737718,-1.344872878507008,0.21468086863181698,1.7248531197441588,0.5316315205327414,0.46614872364039955,0.5316315205327414,2.2261872273692775,0.4989830544336346,0.5640113967498654,UNVERIFIED_PYTHON_APPROXIMATION,usable
336,900,0.5488888888888889,0.45111111111111113,0.0,0.29827279347257174,0.2831382712347126,4.1187531035934395,-1.8597873985167543,0.2831382712347126,2.3093621550338854,0.5488888888888889,0.45111111111111113,0.5488888888888889,2.1725467827557416,0.5162394564716077,0.58112273619578,UNVERIFIED_PYTHON_APPROXIMATION,usable
