year,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
2023,all_sessions,336,247,0.5910931174089069,0.4089068825910931,0.0,0.5700995036912136,0.5502489221314353,3.8589999894061444,-1.464781964854505,0.5502489221314353,2.3523333416834387,0.5910931174089069,0.4089068825910931,0.5910931174089069,2.3217976226464025,0.5288410330023078,0.6505550480305035,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2023,london_only,24,63,0.5079365079365079,0.49206349206349204,0.0,0.06258653979719579,0.024343553937569627,1.4240107016266217,-0.7962282156610052,0.024343553937569627,0.9690582696584596,0.5079365079365079,0.49206349206349204,0.5079365079365079,0.34884938617584466,0.38762677115387556,0.6273339718564653,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2023,london_only,168,63,0.5555555555555556,0.4444444444444444,0.0,0.5021612574946246,0.2545378677237636,2.9599368910307837,-1.2712776614673098,0.2545378677237636,2.26194549652734,0.5555555555555556,0.4444444444444444,0.5555555555555556,1.3465764855407814,0.43319420640871287,0.6715309946636732,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2023,london_only,336,63,0.47619047619047616,0.5238095238095238,0.0,-0.4265613346808265,-0.1186056717232219,4.307390542119762,-2.7143035653532666,-0.1186056717232219,2.20173835638341,0.47619047619047616,0.5238095238095238,0.47619047619047616,-0.7860270849221823,0.35781921387369653,0.5972985570952808,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2023,london_or_newyork,24,97,0.5567010309278351,0.44329896907216493,0.0,0.09678678204966434,0.10109906942902386,1.5010409293157998,-0.6744510067445064,0.10109906942902386,0.8578793897646089,0.5567010309278351,0.44329896907216493,0.5567010309278351,0.6350521394077366,0.45755626177249387,0.6515257044001969,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2023,london_or_newyork,168,97,0.5567010309278351,0.44329896907216493,0.0,0.44885499221609737,0.34513548942746514,3.183649860291018,-1.2691992754522348,0.34513548942746514,2.321764541051195,0.5567010309278351,0.44329896907216493,0.5567010309278351,1.3885663266872388,0.45755626177249387,0.6515257044001969,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2023,london_or_newyork,336,97,0.5257731958762887,0.4742268041237113,0.0,-0.013216653689309528,0.3607134742104137,4.382188650584523,-2.495353159851297,0.3607134742104137,2.0841117352399148,0.5257731958762887,0.4742268041237113,0.5257731958762887,-0.02970409381719125,0.4273259458893044,0.6222567660073732,UNVERIFIED_PYTHON_APPROXIMATION,usable
2024,all_sessions,24,212,0.5754716981132075,0.42452830188679247,0.0,0.15732153100769108,0.11499212107231911,1.2698992425006306,-0.47678932534767016,0.11499212107231911,0.8780938993997582,0.5754716981132075,0.42452830188679247,0.5754716981132075,1.803793553621676,0.5081740165093991,0.6400828533433076,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,all_sessions,168,212,0.5,0.49528301886792453,0.0047169811320754715,0.06100612535640213,0.03747614415966924,2.8722095351359056,-1.6947320678266506,0.03747614415966924,1.75155927329897,0.5,0.49528301886792453,0.5,0.30926106962653405,0.4332949828989276,0.5667050171010725,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2024,all_sessions,336,212,0.5471698113207547,0.4528301886792453,0.0,-0.008197814224820315,0.2662977167314715,3.813590578713639,-2.4145114678023,0.2662977167314715,2.4261034317824777,0.5471698113207547,0.4528301886792453,0.5471698113207547,-0.03129910627623265,0.4799174476638379,0.6127430959941038,UNVERIFIED_PYTHON_APPROXIMATION,usable
2024,london_only,24,59,0.5254237288135594,0.4745762711864407,0.0,-0.0638750211916745,0.007627997803129695,1.3215483923496676,-0.5584361252433216,0.007627997803129695,0.48809608866541865,0.5254237288135594,0.4745762711864407,0.5254237288135594,-0.3712564369656707,0.40039576757312717,0.6473433097259869,UNVERIFIED_PYTHON_APPROXIMATION,usable
2024,london_only,168,59,0.5254237288135594,0.4745762711864407,0.0,-0.02456594364473813,0.3806010568998486,2.9777378464832447,-1.653432999687589,0.3806010568998486,2.122685342289248,0.5254237288135594,0.4745762711864407,0.5254237288135594,-0.06336843714835792,0.40039576757312717,0.6473433097259869,UNVERIFIED_PYTHON_APPROXIMATION,usable
2024,london_only,336,59,0.6271186440677966,0.3728813559322034,0.0,0.08310043339915499,0.40473672528821064,3.5882091008106607,-2.138104593183297,0.40473672528821064,2.132340917440008,0.6271186440677966,0.3728813559322034,0.6271186440677966,0.17789000660684723,0.49953356682142136,0.7391618196741485,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,london_or_newyork,24,83,0.5180722891566265,0.4819277108433735,0.0,-0.020046396191704324,0.007627997803129695,1.2575102406061645,-0.5584361252433216,0.007627997803129695,0.49958700715690274,0.5180722891566265,0.4819277108433735,0.5180722891566265,-0.14523250396569232,0.4121756969766282,0.6223699585617313,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2024,london_or_newyork,168,83,0.5180722891566265,0.46987951807228917,0.012048192771084338,0.04184522196662194,0.12603896988690227,2.9664258005220656,-1.53735721683413,0.12603896988690227,2.093450392342117,0.5180722891566265,0.46987951807228917,0.5180722891566265,0.1285142932833062,0.4121756969766282,0.6223699585617313,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2024,london_or_newyork,336,83,0.5903614457831325,0.40963855421686746,0.0,0.06568457656959588,0.2690995011814032,4.110925778613001,-2.256790268353802,0.2690995011814032,2.4883135593724157,0.5903614457831325,0.40963855421686746,0.5903614457831325,0.14556696088378965,0.48285572426842,0.6898725534233776,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,all_sessions,24,224,0.5044642857142857,0.4955357142857143,0.0,0.19357118546500973,0.01900259376373522,1.2003524224941469,-0.45505865313707183,0.01900259376373522,0.6608153326117013,0.5044642857142857,0.4955357142857143,0.5044642857142857,2.4135480293589326,0.4394669162294954,0.5693111120146882,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2025,all_sessions,168,221,0.5701357466063348,0.4298642533936652,0.0,0.1659579351159351,0.5076532574417305,3.2633352018861426,-0.9670900692840543,0.5076532574417305,1.6565762379389843,0.5701357466063348,0.4298642533936652,0.5701357466063348,0.7560185883358094,0.5042161564897252,0.6336586851765857,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,all_sessions,336,220,0.5772727272727273,0.42272727272727273,0.0,0.5399711821888074,0.5086988688787961,4.075165397548203,-1.3179165953679706,0.5086988688787961,2.229874443216324,0.5772727272727273,0.42272727272727273,0.5772727272727273,1.9653354275304706,0.5112177715295977,0.6406753528941019,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,london_only,24,41,0.4634146341463415,0.5365853658536586,0.0,0.16024766555651093,-0.043256158853105235,1.1395573176626408,-0.5701724256371488,-0.043256158853105235,0.8570097810898881,0.4634146341463415,0.5365853658536586,0.4634146341463415,0.9004248363930869,0.32055999118185885,0.6125378465402564,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2025,london_only,168,41,0.5365853658536586,0.4634146341463415,0.0,0.2773635717408195,0.163656400747006,3.4883330275963047,-1.8640088169054474,0.163656400747006,1.962445141143491,0.5365853658536586,0.4634146341463415,0.5365853658536586,0.5091238120743203,0.38746215345974366,0.6794400088181413,UNVERIFIED_PYTHON_APPROXIMATION,usable
2025,london_only,336,41,0.5121951219512195,0.4878048780487805,0.0,0.44266818401819813,0.21695219570583546,3.5146430568595655,-1.3693940431359,0.21695219570583546,2.706187315934485,0.5121951219512195,0.4878048780487805,0.5121951219512195,0.8064714772941921,0.36484259315865186,0.657458127600643,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2025,london_or_newyork,24,69,0.4782608695652174,0.5217391304347826,0.0,0.08480158959404019,-0.03567392046434576,1.054464268095173,-0.5701724256371488,-0.03567392046434576,0.7625786163522046,0.4782608695652174,0.5217391304347826,0.4782608695652174,0.6680310836968644,0.36468525497597737,0.5941294882476751,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2025,london_or_newyork,168,69,0.5507246376811594,0.4492753623188406,0.0,0.2140319382073185,0.4621394440375219,3.2269813075412426,-1.5417024264648513,0.4621394440375219,1.8496467412875983,0.5507246376811594,0.4492753623188406,0.5507246376811594,0.5509430132690027,0.43378559191253313,0.6623133405656112,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,london_or_newyork,336,68,0.5588235294117647,0.4411764705882353,0.0,0.8517727301504282,0.3848111714278485,3.8888456667527223,-1.3292674549558925,0.3848111714278485,2.4661337159107917,0.5588235294117647,0.4411764705882353,0.5588235294117647,1.8061652409896247,0.44081654438286205,0.670539550136191,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
