symbol,year,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
BRENTCMDUSD,2022,all_sessions,24,22,0.5,0.5,0.0,-0.011113748093348167,0.14091598671441252,3.2695576739874923,-1.3523430239676568,0.14091598671441252,1.503785308055675,0.5,0.5,0.5,-0.0159434713822232,0.3072180469247956,0.6927819530752044,UNVERIFIED_PYTHON_APPROXIMATION,borderline
BRENTCMDUSD,2022,all_sessions,168,22,0.5,0.5,0.0,2.8581636304238436,0.7220635968617534,6.874668180571451,-1.9147530905031709,0.7220635968617534,7.181899192313759,0.5,0.5,0.5,1.9500542257706153,0.3072180469247956,0.6927819530752044,UNVERIFIED_PYTHON_APPROXIMATION,borderline
BRENTCMDUSD,2022,all_sessions,336,22,0.5909090909090909,0.4090909090909091,0.0,1.1132367642767032,2.778438695815018,7.07159119162008,-3.8614019856744513,2.778438695815018,6.225123662410809,0.5909090909090909,0.4090909090909091,0.5909090909090909,0.7383830770316416,0.3873447738289381,0.7674444033117962,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2022,london_only,24,1,0.0,1.0,0.0,-6.572051934717975,-6.572051934717975,,-6.572051934717975,-6.572051934717975,-6.572051934717975,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2022,london_only,168,1,0.0,1.0,0.0,-0.0695172295779693,-0.0695172295779693,,-0.0695172295779693,-0.0695172295779693,-0.0695172295779693,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2022,london_only,336,1,0.0,1.0,0.0,-0.8181643173407986,-0.8181643173407986,,-0.8181643173407986,-0.8181643173407986,-0.8181643173407986,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2022,london_or_newyork,24,6,0.3333333333333333,0.6666666666666666,0.0,-2.4996782874539396,-2.0635326344200235,3.85408052131648,-5.5903535475096255,-2.0635326344200235,-0.03226960741630347,0.3333333333333333,0.6666666666666666,0.3333333333333333,-1.5886892584394596,0.09676933255921683,0.7000116786584712,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2022,london_or_newyork,168,6,0.16666666666666666,0.8333333333333334,0.0,-1.83337712696836,-1.6588315736336354,3.2897127436800897,-4.129273922876859,-1.6588315736336354,-0.26393709551357525,0.16666666666666666,0.8333333333333334,0.16666666666666666,-1.3651156854925095,0.03005258587173032,0.563509436563646,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2022,london_or_newyork,336,6,0.0,1.0,0.0,-5.561256240678236,-5.52469063626251,4.910184618271072,-10.063231625640167,-5.52469063626251,-1.0673119958547637,0.0,1.0,0.0,-2.774282675205563,0.0,0.3903430336530645,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2023,all_sessions,24,39,0.6153846153846154,0.38461538461538464,0.0,0.07353262302385491,0.34616942661085953,1.84982696634748,-1.1169461854011513,0.34616942661085953,1.5249954862600652,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.24824542616960507,0.45898781310078474,0.7510883745299295,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2023,all_sessions,168,39,0.5641025641025641,0.4358974358974359,0.0,0.2378475596191616,0.45008551624808035,3.69080034991399,-2.749367901369994,0.45008551624808035,3.103404774445238,0.5641025641025641,0.4358974358974359,0.5641025641025641,0.40244862710610246,0.40975423474522105,0.7069547583829534,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2023,all_sessions,336,39,0.48717948717948717,0.5128205128205128,0.0,0.14796339086957772,-0.10871272059623033,4.582929621187946,-2.3086197519012925,-0.10871272059623033,3.9761848037671106,0.48717948717948717,0.5128205128205128,0.48717948717948717,0.2016245406747559,0.3386492878313309,0.6380089135430342,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2023,london_only,24,13,0.5384615384615384,0.46153846153846156,0.0,-0.03273382109968915,0.024343553937569627,1.7800099367085913,-1.0754840345329206,0.024343553937569627,1.494431463712588,0.5384615384615384,0.46153846153846156,0.5384615384615384,-0.0663049503167555,0.2914343243183205,0.7679424569851186,UNVERIFIED_PYTHON_APPROXIMATION,usable
BRENTCMDUSD,2023,london_only,168,13,0.6923076923076923,0.3076923076923077,0.0,0.8724532826735947,1.0536161611817736,2.8619715419879554,-0.23488463961222464,1.0536161611817736,3.5166581665935213,0.6923076923076923,0.3076923076923077,0.6923076923076923,1.0991286950189254,0.4236888781333764,0.8731950283838191,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2023,london_only,336,13,0.38461538461538464,0.6153846153846154,0.0,-1.5679285475610458,-1.0146350071134722,4.4518573652005236,-4.745737377619764,-1.0146350071134722,2.18832979731262,0.38461538461538464,0.6153846153846154,0.38461538461538464,-1.2698625114734536,0.17709446581236815,0.6447751902773147,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2023,london_or_newyork,24,20,0.65,0.35,0.0,0.24883869972193456,0.3659835472008656,1.9771655716276333,-0.9584663174561912,0.3659835472008656,1.5319157786482238,0.65,0.35,0.65,0.5628463857509415,0.43285051021946463,0.8188104521320554,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2023,london_or_newyork,168,20,0.65,0.35,0.0,1.1856480155570668,1.6876903511164842,3.250254861304782,-0.8201966831987687,1.6876903511164842,3.517031599548877,0.65,0.35,0.65,1.6313733373567119,0.43285051021946463,0.8188104521320554,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2023,london_or_newyork,336,20,0.45,0.55,0.0,-0.2636326509462345,-0.11365919615972611,4.921938065993769,-3.195196627565044,-0.11365919615972611,2.523397189297262,0.45,0.55,0.45,-0.23954000261692887,0.25819502085709295,0.6579179916924003,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2024,all_sessions,24,47,0.5106382978723404,0.48936170212765956,0.0,0.18578581440125969,0.02760204475947274,1.3326314055913395,-0.5145090664542118,0.02760204475947274,1.0246932893311949,0.5106382978723404,0.48936170212765956,0.5106382978723404,0.9557656887307624,0.37242217589372884,0.6472467566339649,UNVERIFIED_PYTHON_APPROXIMATION,borderline
BRENTCMDUSD,2024,all_sessions,168,47,0.48936170212765956,0.5106382978723404,0.0,0.17119886211421873,-0.25588231793675364,3.0962605576304476,-2.8730494232005888,-0.25588231793675364,2.3747762690833363,0.48936170212765956,0.5106382978723404,0.48936170212765956,0.37906379156119185,0.3527532433660351,0.6275778241062712,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2024,all_sessions,336,47,0.5319148936170213,0.46808510638297873,0.0,-0.42955702435505105,0.18413267372918463,4.23065083949587,-4.2662163673147315,0.18413267372918463,2.2332845723109434,0.5319148936170213,0.46808510638297873,0.5319148936170213,-0.6960854728690412,0.3923214192677079,0.6666853783153736,UNVERIFIED_PYTHON_APPROXIMATION,usable
BRENTCMDUSD,2024,london_only,24,15,0.4,0.6,0.0,-0.16783656081844095,-0.3623057135611032,1.448628403439856,-0.5863371920977536,-0.3623057135611032,0.7000963846690591,0.4,0.6,0.4,-0.44871977064029583,0.1982422808259466,0.642535572434923,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2024,london_only,168,15,0.6,0.4,0.0,0.27300211180008144,1.8093172934823143,3.469728071087502,-3.3465548145635156,1.8093172934823143,2.5054462225810274,0.6,0.4,0.6,0.3047306909413727,0.357464427565077,0.8017577191740534,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2024,london_only,336,15,0.6666666666666666,0.3333333333333333,0.0,-0.31631408493794244,0.40473672528821064,3.5286754072598407,-3.0486257625306514,0.40473672528821064,1.2569124257595954,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3471782019437183,0.4171312515121297,0.8482389930530876,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2024,london_or_newyork,24,21,0.42857142857142855,0.5714285714285714,0.0,-0.09380909814874736,-0.34572520946881047,1.4199393083763534,-0.5787763412967362,-0.34572520946881047,1.0119670993022194,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.30275047011251227,0.24469699486521046,0.6345378370296754,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2024,london_or_newyork,168,21,0.6190476190476191,0.38095238095238093,0.0,0.6772702144607549,1.8093172934823143,3.4209788426761545,-2.9910572869709258,1.8093172934823143,2.8044244911714777,0.6190476190476191,0.38095238095238093,0.6190476190476191,0.9072380059730143,0.40878295815501514,0.7924923220201749,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2024,london_or_newyork,336,21,0.6666666666666666,0.3333333333333333,0.0,0.45272990103381344,0.45688247764322126,4.322487378229319,-4.231881343432098,0.45688247764322126,3.397428487020407,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.47997110444014573,0.45373075657210293,0.8280546356731631,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2025,all_sessions,24,54,0.5740740740740741,0.42592592592592593,0.0,0.2875890432320678,0.24303790203762865,1.4523555432462674,-0.7209601973437612,0.24303790203762865,0.8517874361518655,0.5740740740740741,0.42592592592592593,0.5740740740740741,1.455111487286132,0.44162497846346305,0.6966837820134256,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
BRENTCMDUSD,2025,all_sessions,168,53,0.4528301886792453,0.5471698113207547,0.0,-0.7501778431941505,-0.36351717767646935,3.918958374213238,-2.640338589911594,-0.36351717767646935,1.0848198034219247,0.4528301886792453,0.5471698113207547,0.4528301886792453,-1.3935787557461055,0.3265736816014746,0.585462573535608,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2025,all_sessions,336,53,0.49056603773584906,0.5094339622641509,0.0,-0.30309837223143143,-0.3615106530266846,4.9006853120795215,-3.915641959194885,-0.3615106530266846,2.35011489450596,0.49056603773584906,0.5094339622641509,0.49056603773584906,-0.4502614056176856,0.36124029356039444,0.6211669574670219,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2025,london_only,24,14,0.5,0.5,0.0,0.08957013034606777,0.1486209876263194,1.3549296341373798,-0.7443353748682222,0.14862098762631937,0.8260445356378701,0.5,0.5,0.5,0.24734918434125003,0.2679886791947528,0.7320113208052472,UNVERIFIED_PYTHON_APPROXIMATION,borderline
BRENTCMDUSD,2025,london_only,168,14,0.42857142857142855,0.5714285714285714,0.0,-0.7687350970841675,-0.6796305106608835,2.9826339139535234,-3.1759557946908386,-0.6796305106608835,1.7818636188444281,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.9643635248097627,0.21380509930400526,0.6740973309713064,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2025,london_only,336,14,0.42857142857142855,0.5714285714285714,0.0,-0.7584669920698477,-0.7926514179139599,2.978238153465623,-2.6895801762630884,-0.7926514179139599,1.1696371740102007,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.9528867327819341,0.21380509930400526,0.6740973309713064,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2025,london_or_newyork,24,17,0.5294117647058824,0.47058823529411764,0.0,0.10056706057596158,0.5588522496807716,1.2656659566469453,-0.8023896912785801,0.5588522496807716,0.8163582646555709,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.32761299380373915,0.30962897311549487,0.738351988039119,UNVERIFIED_PYTHON_APPROXIMATION,usable
BRENTCMDUSD,2025,london_or_newyork,168,17,0.4117647058823529,0.5882352941176471,0.0,-1.1396561265903602,-0.9858717590436217,3.2638486729178164,-3.3301173321714193,-0.9858717590436217,1.578514251514917,0.4117647058823529,0.5882352941176471,0.4117647058823529,-1.439687638034273,0.21610786039131386,0.6399492561448445,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
BRENTCMDUSD,2025,london_or_newyork,336,17,0.4117647058823529,0.5882352941176471,0.0,-0.8309536648642115,-0.8343303820690864,2.921967770847699,-3.0477593944671364,-0.8343303820690864,1.4361124049060674,0.4117647058823529,0.5882352941176471,0.4117647058823529,-1.1725350855719008,0.21610786039131386,0.6399492561448445,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2022,all_sessions,24,34,0.5,0.5,0.0,0.058194526718519636,0.0021939272103613083,0.7020301158763953,-0.4087588731444277,0.0021939272103613065,0.6239002653223564,0.5,0.5,0.5,0.48335459998801883,0.3406906262804899,0.6593093737195102,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2022,all_sessions,168,34,0.5882352941176471,0.4117647058823529,0.0,0.2362528576475734,0.27856243643544015,1.8077903793354582,-0.9677429740012083,0.27856243643544015,1.9047156899703195,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.7620236636446378,0.42221304146519273,0.7363426221431113,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2022,all_sessions,336,34,0.5882352941176471,0.4117647058823529,0.0,0.5186089321501823,0.4959011302763771,2.5374279549733307,-1.182423569010624,0.4959011302763771,1.8931715418885735,0.5882352941176471,0.4117647058823529,0.5882352941176471,1.1917515646810106,0.42221304146519273,0.7363426221431113,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2022,london_only,24,1,0.0,1.0,0.0,-0.6807341549967535,-0.6807341549967535,,-0.6807341549967535,-0.6807341549967535,-0.6807341549967535,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2022,london_only,168,1,0.0,1.0,0.0,-1.641546151791514,-1.641546151791514,,-1.641546151791514,-1.641546151791514,-1.641546151791514,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2022,london_only,336,1,0.0,1.0,0.0,-3.024382798488949,-3.024382798488949,,-3.024382798488949,-3.024382798488949,-3.024382798488949,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2022,london_or_newyork,24,7,0.42857142857142855,0.5714285714285714,0.0,0.15318286504872664,-0.1317484482960584,0.8743060993470856,-0.5294803895158396,-0.1317484482960584,0.889484305257491,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.463549054888164,0.15821692226262685,0.7495457695909742,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2022,london_or_newyork,168,7,0.7142857142857143,0.2857142857142857,0.0,0.7625768083068765,0.6069176006104109,1.562565688749674,-0.18518886065717732,0.6069176006104109,2.0284083533175066,0.7142857142857143,0.2857142857142857,0.7142857142857143,1.291202414651632,0.35892909014821267,0.9177828342909844,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2022,london_or_newyork,336,7,0.7142857142857143,0.2857142857142857,0.0,1.1339827107031142,1.715749756742941,2.5181849433694814,0.2504585923041931,1.715749756742941,1.765276043503654,0.7142857142857143,0.2857142857142857,0.7142857142857143,1.191428076586324,0.35892909014821267,0.9177828342909844,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2023,all_sessions,24,23,0.43478260869565216,0.5652173913043478,0.0,-0.08667766748220107,-0.15166155795454936,0.6474345011998295,-0.39343837582156416,-0.15166155795454936,0.37501830354343824,0.43478260869565216,0.5652173913043478,0.43478260869565216,-0.6420595277329146,0.2563436833219865,0.6318895069498305,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2023,all_sessions,168,23,0.6086956521739131,0.391304347826087,0.0,0.41658830773508865,0.4272823948191346,1.4915382512374966,-0.4128713009268591,0.4272823948191346,1.643742518771764,0.6086956521739131,0.391304347826087,0.6086956521739131,1.3394811275016478,0.4078517960374599,0.7784262201761787,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2023,all_sessions,336,23,0.7391304347826086,0.2608695652173913,0.0,0.6310042903415042,0.6297798636007643,1.6912799629956985,-0.021336144864404702,0.6297798636007643,1.4067228980168764,0.7391304347826086,0.2608695652173913,0.7391304347826086,1.7892899656927195,0.5352960945624944,0.8745155411075104,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2023,london_only,24,6,0.5,0.5,0.0,0.00038718899672775714,-0.06279241932956917,0.6670179312727123,-0.5583792797952218,-0.0627924193295692,0.4165646629328369,0.5,0.5,0.5,0.0014218740329716684,0.18761280689940874,0.8123871931005913,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2023,london_only,168,6,0.5,0.5,0.0,0.025384615465156912,-0.06718313506294576,1.560882229912388,-1.080646772535813,-0.06718313506294576,1.288901026424206,0.5,0.5,0.5,0.03983603247881629,0.18761280689940874,0.8123871931005913,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2023,london_only,336,6,0.5,0.5,0.0,-0.00398291573170136,0.2681485329096828,1.776015993459769,-0.15629789539022024,0.2681485329096828,0.7286205261837835,0.5,0.5,0.5,-0.005493256404840612,0.18761280689940874,0.8123871931005913,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2023,london_or_newyork,24,8,0.5,0.5,0.0,-0.16789090135663656,-0.15341822256712698,0.7801882122630679,-0.6125614339032568,-0.15341822256712695,0.3602799220797642,0.5,0.5,0.5,-0.6086572085186537,0.21521252682444186,0.7847874731755582,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2023,london_or_newyork,168,8,0.625,0.375,0.0,0.33788846972563796,0.574550692815176,1.4645593543568827,-0.6952282226426696,0.574550692815176,1.6393256962701583,0.625,0.375,0.625,0.6525463854147723,0.30573785458380187,0.863158240538479,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2023,london_or_newyork,336,8,0.625,0.375,0.0,0.2617402980189081,0.6773174757003189,1.589187901365858,-0.10920428854461708,0.6773174757003189,0.9194167579689922,0.625,0.375,0.625,0.46584381741111586,0.30573785458380187,0.863158240538479,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2024,all_sessions,24,22,0.45454545454545453,0.5454545454545454,0.0,-0.18209851710752084,-0.19469467920206057,0.7688864656459675,-0.4545567674894422,-0.19469467920206057,0.24743508591922772,0.45454545454545453,0.5454545454545454,0.45454545454545453,-1.110850291484867,0.26920014432004846,0.6534052671095845,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURJPY,2024,all_sessions,168,22,0.5,0.5,0.0,-0.05343160273331249,-0.057181712800879664,1.5310719581950911,-1.0450196995485383,-0.057181712800879636,1.091972906350087,0.5,0.5,0.5,-0.1636869058906895,0.3072180469247956,0.6927819530752044,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2024,all_sessions,336,22,0.5909090909090909,0.4090909090909091,0.0,-0.051360505023447175,0.817593387755392,2.075865551445543,-2.108074456055029,0.817593387755392,1.7436589000537475,0.5909090909090909,0.4090909090909091,0.5909090909090909,-0.11604900039249327,0.3873447738289381,0.7674444033117962,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2024,london_only,24,4,0.75,0.25,0.0,0.10863690211244975,0.13922085201131312,0.8576881530395901,-0.23794508293572975,0.13922085201131312,0.4858028370594926,0.75,0.25,0.75,0.25332494503380454,0.3006360524426366,0.9544139373553637,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2024,london_only,168,4,0.5,0.5,0.0,0.02513027540982557,0.09225295480391144,1.7425369307226946,-1.0751094208584502,0.09225295480391149,1.1924926510721872,0.5,0.5,0.5,0.028843320295545316,0.15003570882017148,0.8499642911798285,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURJPY,2024,london_only,336,4,0.75,0.25,0.0,0.2564362372115171,1.064790547516448,2.761571864833346,-0.35326814247087723,1.064790547516448,1.6744949271988425,0.75,0.25,0.75,0.18571759111327157,0.3006360524426366,0.9544139373553637,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURJPY,2024,london_or_newyork,24,7,0.5714285714285714,0.42857142857142855,0.0,0.0009239647832183308,0.0036438722215475687,0.6259154371606387,-0.21931454910710055,0.0036438722215475687,0.14267353752400455,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0039056091149738126,0.2504542304090258,0.8417830777373732,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
