year,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
2023,london_or_newyork,72,8,0.375,0.625,0.0,0.5228839227436379,-0.37465159714709934,2.8772022682678235,-0.7499325577620004,-0.3746515971470993,0.4443212326741642,0.375,0.625,0.375,0.5140198471594317,0.13684175946152105,0.6942621454161981,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
2024,all_sessions,24,16,0.625,0.375,0.0,0.26852787028107333,0.20840632806882348,1.2633987548402381,-0.08401234116050552,0.20840632806882348,0.5796833191065273,0.625,0.375,0.625,0.8501761435249467,0.3864064709793481,0.815190174452472,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,all_sessions,72,16,0.6875,0.3125,0.0,0.5965154931253707,0.40614262176244187,1.471335081790496,-0.4337682540571684,0.40614262176244187,0.8087009946373394,0.6875,0.3125,0.6875,1.6216985525811278,0.4440393186673406,0.8583556494803894,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,london_only,24,9,0.6666666666666666,0.3333333333333333,0.0,0.511884383324076,0.5181178804819702,1.6284537477983414,-0.04513230842195023,0.5181178804819702,0.695748716288104,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9430130588900181,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,london_only,72,9,0.6666666666666666,0.3333333333333333,0.0,0.8582813414476446,0.7013740555360694,1.879233627641344,-0.4314618293981296,0.7013740555360694,1.0947189665367754,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3701564225277627,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,london_or_newyork,24,16,0.625,0.375,0.0,0.26852787028107333,0.20840632806882348,1.2633987548402381,-0.08401234116050552,0.20840632806882348,0.5796833191065273,0.625,0.375,0.625,0.8501761435249467,0.3864064709793481,0.815190174452472,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2024,london_or_newyork,72,16,0.6875,0.3125,0.0,0.5965154931253707,0.40614262176244187,1.471335081790496,-0.4337682540571684,0.40614262176244187,0.8087009946373394,0.6875,0.3125,0.6875,1.6216985525811278,0.4440393186673406,0.8583556494803894,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,all_sessions,24,5,0.6,0.4,0.0,0.0552536640447072,0.44632055966718254,1.2586822501422759,-1.0088752468651092,0.44632055966718254,0.5347357905715893,0.6,0.4,0.6,0.09815896648732088,0.23071993220883708,0.8823817688407467,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,all_sessions,72,5,1.0,0.0,0.0,2.803355673432866,2.991718765343201,1.7487228318763512,1.4402094828120253,2.991718765343201,4.4637970828277,1.0,0.0,1.0,3.5846125736115644,0.5655085052479191,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,london_only,24,2,0.5,0.5,0.0,0.1520436084249367,0.1520436084249367,2.1916159962643964,-0.6228096579327962,0.15204360842493658,0.9268968747826696,0.5,0.5,0.5,0.09811122636136728,0.09452865480086614,0.9054713451991339,UNVERIFIED_PYTHON_APPROXIMATION,borderline
2025,london_only,72,2,1.0,0.0,0.0,3.742008265646033,3.742008265646033,1.0610695870343976,3.366863515494617,3.742008265646033,4.117153015797449,1.0,0.0,1.0,4.987419208366481,0.34237195288961925,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,london_or_newyork,24,5,0.6,0.4,0.0,0.0552536640447072,0.44632055966718254,1.2586822501422759,-1.0088752468651092,0.44632055966718254,0.5347357905715893,0.6,0.4,0.6,0.09815896648732088,0.23071993220883708,0.8823817688407467,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
2025,london_or_newyork,72,5,1.0,0.0,0.0,2.803355673432866,2.991718765343201,1.7487228318763512,1.4402094828120253,2.991718765343201,4.4637970828277,1.0,0.0,1.0,3.5846125736115644,0.5655085052479191,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
