symbol,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
EURUSD,all_sessions,24,9,0.6666666666666666,0.3333333333333333,0.0,0.302866816859077,0.15952597994529708,0.5360691050388703,-0.06793228803289787,0.15952597994529708,0.5347357905715893,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6949315713901263,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,all_sessions,72,9,0.6666666666666666,0.3333333333333333,0.0,0.38149391295368,0.28975126969655246,1.0069283246430933,-0.4314618293981296,0.28975126969655246,0.6287552702325385,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.1366069568722308,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,london_only,24,3,0.6666666666666666,0.3333333333333333,0.0,0.2950343681491853,0.25728667619234985,0.38323730934792166,0.094677194079726,0.25728667619234985,0.4765176962402269,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3334153620973415,0.20765495512648796,0.9385096847238394,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,london_only,72,3,0.3333333333333333,0.6666666666666666,0.0,-0.14382021090419236,-0.4314618293981296,0.6925994033363331,-0.5388562327357858,-0.4314618293981296,0.10739500168043248,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.35966521374602645,0.061490315276160556,0.792345044873512,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURUSD,london_or_newyork,24,9,0.6666666666666666,0.3333333333333333,0.0,0.302866816859077,0.15952597994529708,0.5360691050388703,-0.06793228803289787,0.15952597994529708,0.5347357905715893,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6949315713901263,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,london_or_newyork,72,9,0.6666666666666666,0.3333333333333333,0.0,0.38149391295368,0.28975126969655246,1.0069283246430933,-0.4314618293981296,0.28975126969655246,0.6287552702325385,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.1366069568722308,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,all_sessions,24,19,0.631578947368421,0.3684210526315789,0.0,0.5967040081900723,0.6332777229239724,1.7290595389682952,-0.6929155800001637,0.6332777229239724,1.7177178035741203,0.631578947368421,0.3684210526315789,0.631578947368421,1.504270045239827,0.4103915749815672,0.8085072762372616,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,all_sessions,72,19,0.8421052631578947,0.15789473684210525,0.0,2.269985965231689,2.991718765343201,2.2508563870932163,0.50362503772633,2.991718765343201,3.9197625524432125,0.8421052631578947,0.15789473684210525,0.8421052631578947,4.395944353641604,0.6243407235682331,0.9447962896007217,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,london_only,24,9,0.6666666666666666,0.3333333333333333,0.0,0.3792950489401659,0.6912346450135347,1.941625411477234,-1.3976629242905292,0.6912346450135347,1.7017501411404026,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5860477206850976,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,london_only,72,9,0.7777777777777778,0.2222222222222222,0.0,2.0575980950930077,2.991718765343201,2.221441456605028,0.7013740555360694,2.991718765343201,4.099535328093104,0.7777777777777778,0.2222222222222222,0.7777777777777778,2.7787337212625656,0.45258334367280534,0.9367762376877729,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,london_or_newyork,24,19,0.631578947368421,0.3684210526315789,0.0,0.5967040081900723,0.6332777229239724,1.7290595389682952,-0.6929155800001637,0.6332777229239724,1.7177178035741203,0.631578947368421,0.3684210526315789,0.631578947368421,1.504270045239827,0.4103915749815672,0.8085072762372616,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,london_or_newyork,72,19,0.8421052631578947,0.15789473684210525,0.0,2.269985965231689,2.991718765343201,2.2508563870932163,0.50362503772633,2.991718765343201,3.9197625524432125,0.8421052631578947,0.15789473684210525,0.8421052631578947,4.395944353641604,0.6243407235682331,0.9447962896007217,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
