symbol,year,analysis_session_scope,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
EURUSD,2022,all_sessions,24,1,1.0,0.0,0.0,1.4549581558942128,1.4549581558942128,,1.4549581558942128,1.4549581558942128,1.4549581558942128,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2022,all_sessions,72,1,1.0,0.0,0.0,2.7406994637206203,2.7406994637206203,,2.7406994637206203,2.7406994637206203,2.7406994637206203,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2022,london_or_newyork,24,1,1.0,0.0,0.0,1.4549581558942128,1.4549581558942128,,1.4549581558942128,1.4549581558942128,1.4549581558942128,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2022,london_or_newyork,72,1,1.0,0.0,0.0,2.7406994637206203,2.7406994637206203,,2.7406994637206203,2.7406994637206203,2.7406994637206203,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2023,all_sessions,24,1,0.0,1.0,0.0,-0.320855109582204,-0.320855109582204,,-0.320855109582204,-0.320855109582204,-0.320855109582204,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURUSD,2023,all_sessions,72,1,1.0,0.0,0.0,0.26934817741066797,0.26934817741066797,,0.26934817741066797,0.26934817741066797,0.26934817741066797,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2023,london_or_newyork,24,1,0.0,1.0,0.0,-0.320855109582204,-0.320855109582204,,-0.320855109582204,-0.320855109582204,-0.320855109582204,0.0,1.0,0.0,,0.0,0.7934567085261071,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURUSD,2023,london_or_newyork,72,1,1.0,0.0,0.0,0.26934817741066797,0.26934817741066797,,0.26934817741066797,0.26934817741066797,0.26934817741066797,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2024,all_sessions,24,6,0.6666666666666666,0.3333333333333333,0.0,0.17616041914134914,0.15205595547193365,0.29411796942991947,-0.014802733275030844,0.15205595547193365,0.23284650213058666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.4671090671797116,0.29998832134152864,0.9032306674407831,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2024,all_sessions,72,6,0.5,0.5,0.0,-0.034226282463451024,-0.07085527985078857,0.5356737527467669,-0.43838110337524594,-0.0708552798507886,0.3552172146263405,0.5,0.5,0.5,-0.15650744020578491,0.18761280689940874,0.8123871931005913,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURUSD,2024,london_only,24,3,0.6666666666666666,0.3333333333333333,0.0,0.2950343681491853,0.25728667619234985,0.38323730934792166,0.094677194079726,0.25728667619234985,0.4765176962402269,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3334153620973415,0.20765495512648796,0.9385096847238394,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2024,london_only,72,3,0.3333333333333333,0.6666666666666666,0.0,-0.14382021090419236,-0.4314618293981296,0.6925994033363331,-0.5388562327357858,-0.4314618293981296,0.10739500168043248,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.35966521374602645,0.061490315276160556,0.792345044873512,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
EURUSD,2024,london_or_newyork,24,6,0.6666666666666666,0.3333333333333333,0.0,0.17616041914134914,0.15205595547193365,0.29411796942991947,-0.014802733275030844,0.15205595547193365,0.23284650213058666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.4671090671797116,0.29998832134152864,0.9032306674407831,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2024,london_or_newyork,72,6,0.5,0.5,0.0,-0.034226282463451024,-0.07085527985078857,0.5356737527467669,-0.43838110337524594,-0.0708552798507886,0.3552172146263405,0.5,0.5,0.5,-0.15650744020578491,0.18761280689940874,0.8123871931005913,UNVERIFIED_PYTHON_APPROXIMATION,borderline
EURUSD,2025,all_sessions,24,1,1.0,0.0,0.0,0.5347357905715893,0.5347357905715893,,0.5347357905715893,0.5347357905715893,0.5347357905715893,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2025,all_sessions,72,1,1.0,0.0,0.0,0.6287552702325385,0.6287552702325385,,0.6287552702325385,0.6287552702325385,0.6287552702325385,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2025,london_or_newyork,24,1,1.0,0.0,0.0,0.5347357905715893,0.5347357905715893,,0.5347357905715893,0.5347357905715893,0.5347357905715893,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,2025,london_or_newyork,72,1,1.0,0.0,0.0,0.6287552702325385,0.6287552702325385,,0.6287552702325385,0.6287552702325385,0.6287552702325385,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2022,all_sessions,24,5,0.6,0.4,0.0,0.7859492793971461,0.8164328831371817,1.2485806482797088,-0.012903780807777166,0.8164328831371817,1.733685466007838,0.6,0.4,0.6,1.4075470559473948,0.23071993220883708,0.8823817688407467,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2022,all_sessions,72,5,1.0,0.0,0.0,2.98172605718959,3.3377779689448843,1.3954869575602187,3.1593231839192613,3.3377779689448843,3.7399897767933212,1.0,0.0,1.0,4.777788941729064,0.5655085052479191,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2022,london_only,24,1,1.0,0.0,0.0,0.8164328831371817,0.8164328831371817,,0.8164328831371817,0.8164328831371817,0.8164328831371817,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2022,london_only,72,1,1.0,0.0,0.0,4.099535328093104,4.099535328093104,,4.099535328093104,4.099535328093104,4.099535328093104,1.0,0.0,1.0,,0.2065432914738929,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2022,london_or_newyork,24,5,0.6,0.4,0.0,0.7859492793971461,0.8164328831371817,1.2485806482797088,-0.012903780807777166,0.8164328831371817,1.733685466007838,0.6,0.4,0.6,1.4075470559473948,0.23071993220883708,0.8823817688407467,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2022,london_or_newyork,72,5,1.0,0.0,0.0,2.98172605718959,3.3377779689448843,1.3954869575602187,3.1593231839192613,3.3377779689448843,3.7399897767933212,1.0,0.0,1.0,4.777788941729064,0.5655085052479191,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2023,all_sessions,24,4,0.75,0.25,0.0,1.1296868199943673,1.0351924327923503,2.3635672249640645,0.10668346427309983,1.0351924327923503,2.058195788513618,0.75,0.25,0.75,0.9559168091878943,0.3006360524426366,0.9544139373553637,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2023,all_sessions,72,4,0.25,0.75,0.0,1.2820999040238232,-0.3782392281662446,4.061685892492051,-0.7499325577620004,-0.37823922816624456,1.653793233619579,0.25,0.75,0.25,0.6313141576968129,0.045586062644636216,0.6993639475573634,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
XAGUSD,2023,london_only,24,2,0.5,0.5,0.0,-0.47786771646733506,-0.47786771646733506,1.6533604154086587,-1.06241889720777,-0.47786771646733506,0.10668346427309983,0.5,0.5,0.5,-0.4087475418850691,0.09452865480086614,0.9054713451991339,UNVERIFIED_PYTHON_APPROXIMATION,borderline
XAGUSD,2023,london_only,72,2,0.0,1.0,0.0,-0.9802104344410977,-0.9802104344410977,0.651324192628117,-1.210488311120195,-0.9802104344410977,-0.7499325577620004,0.0,1.0,0.0,-2.1283208977279773,0.0,0.6576280471103807,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
XAGUSD,2023,london_or_newyork,24,4,0.75,0.25,0.0,1.1296868199943673,1.0351924327923503,2.3635672249640645,0.10668346427309983,1.0351924327923503,2.058195788513618,0.75,0.25,0.75,0.9559168091878943,0.3006360524426366,0.9544139373553637,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2023,london_or_newyork,72,4,0.25,0.75,0.0,1.2820999040238232,-0.3782392281662446,4.061685892492051,-0.7499325577620004,-0.37823922816624456,1.653793233619579,0.25,0.75,0.25,0.6313141576968129,0.045586062644636216,0.6993639475573634,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
XAGUSD,2024,all_sessions,24,7,0.7142857142857143,0.2857142857142857,0.0,0.5133815012376297,0.5618185178340456,1.90079010627681,-0.14423899383483613,0.5618185178340456,1.409566779670813,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7145869370271026,0.35892909014821267,0.9177828342909844,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2024,all_sessions,72,7,1.0,0.0,0.0,1.5921271176055842,0.7133616706708608,1.5268485793532127,0.5683100513956749,0.7133616706708608,2.397419186538373,1.0,0.0,1.0,2.758867163219854,0.6456611570247934,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2024,london_only,24,4,0.75,0.25,0.0,0.8122176933522771,1.3738371771258495,2.5890134911538993,-0.2560996879945374,1.3738371771258495,2.442154558472664,0.75,0.25,0.75,0.6274341142890524,0.3006360524426366,0.9544139373553637,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2024,london_only,72,4,1.0,0.0,0.0,2.2238129663335244,2.0271925280874163,1.7811299336668625,0.7103647668871629,2.0271925280874163,3.540640727533778,1.0,0.0,1.0,2.4970811217071605,0.5100999795960008,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2024,london_or_newyork,24,7,0.7142857142857143,0.2857142857142857,0.0,0.5133815012376297,0.5618185178340456,1.90079010627681,-0.14423899383483613,0.5618185178340456,1.409566779670813,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.7145869370271026,0.35892909014821267,0.9177828342909844,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2024,london_or_newyork,72,7,1.0,0.0,0.0,1.5921271176055842,0.7133616706708608,1.5268485793532127,0.5683100513956749,0.7133616706708608,2.397419186538373,1.0,0.0,1.0,2.758867163219854,0.6456611570247934,1.0,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,2025,all_sessions,24,3,0.3333333333333333,0.6666666666666666,0.0,-0.23492934333841195,-1.0088752468651092,1.6884414510815315,-1.2032690855778192,-1.0088752468651092,0.3464374471376468,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.24099713886452886,0.061490315276160556,0.792345044873512,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
