symbol,horizon_h,n_signals,win_rate,loss_rate,flat_rate,mean_forward_return_pct,median_forward_return_pct,std_forward_return_pct,p25_forward_return_pct,p50_forward_return_pct,p75_forward_return_pct,pct_positive_return,pct_negative_return,favorable_move_rate,t_stat_mean_return,win_rate_ci95_low,win_rate_ci95_high,truth_label_block,win_rate_band
EURUSD,24,9,0.6666666666666666,0.3333333333333333,0.0,0.302866816859077,0.15952597994529708,0.5360691050388703,-0.06793228803289787,0.15952597994529708,0.5347357905715893,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6949315713901263,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
EURUSD,72,9,0.6666666666666666,0.3333333333333333,0.0,0.38149391295368,0.28975126969655246,1.0069283246430933,-0.4314618293981296,0.28975126969655246,0.6287552702325385,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.1366069568722308,0.3541973474990897,0.8794184013172571,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,24,19,0.631578947368421,0.3684210526315789,0.0,0.5967040081900723,0.6332777229239724,1.7290595389682952,-0.6929155800001637,0.6332777229239724,1.7177178035741203,0.631578947368421,0.3684210526315789,0.631578947368421,1.504270045239827,0.4103915749815672,0.8085072762372616,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAGUSD,72,19,0.8421052631578947,0.15789473684210525,0.0,2.269985965231689,2.991718765343201,2.2508563870932163,0.50362503772633,2.991718765343201,3.9197625524432125,0.8421052631578947,0.15789473684210525,0.8421052631578947,4.395944353641604,0.6243407235682331,0.9447962896007217,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,24,14,0.7142857142857143,0.2857142857142857,0.0,0.38865330529137754,0.3884869153695302,0.8448846492255764,-0.025617333260285834,0.3884869153695302,0.6882422407871744,0.7142857142857143,0.2857142857142857,0.7142857142857143,1.7211905932608922,0.45350458827515605,0.882788120898909,UNVERIFIED_PYTHON_APPROXIMATION,strong directional edge
XAUUSD,72,14,0.42857142857142855,0.5714285714285714,0.0,-0.09706198333851138,-0.584252248952171,1.9121943937335546,-1.4697850296170651,-0.584252248952171,0.8397145780994034,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.189924564219842,0.21380509930400526,0.6740973309713064,UNVERIFIED_PYTHON_APPROXIMATION,no directional edge
